case_id,country_code,country_name,forecast_origin,target_timestamp,horizon,actual_MW,lag_1h,lag_2h,lag_6h,lag_12h,lag_24h,lag_48h,lag_168h,rolling_mean_24h,rolling_std_24h,rolling_mean_168h,rolling_max_24h,rolling_min_24h,solar_mw_lag1h,wind_onshore_mw_lag1h,wind_offshore_mw_lag1h,nuclear_mw_lag1h,gas_mw_lag1h,coal_mw_lag1h,hydro_reservoir_mw_lag1h,hydro_river_mw_lag1h,biomass_mw_lag1h,oil_mw_lag1h,other_mw_lag1h,waste_mw_lag1h,hydro_pumped_mw_lag1h,total_gen_mw_lag1h,solar_share,wind_share,hydro_share,renewable_share,fossil_share,hour,dayofweek,month,year,quarter,day_of_year,week_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,is_holiday,hour_x_weekend,peat_mw_lag1h,gas_share,peat_share
LIVE_FR_h24_15,FR,France,2026-08-24 14:00:00+00:00,2026-08-25 14:00:00+00:00,24,45479.6475,49163.95,49710.075,45632.6275,32861.965,36320.61,38024.3325,46685.817500000005,40650.05979166667,5321.223386050728,41148.18046130952,49710.075,32714.285,12553.07,7483.005,847.455,36393.6925,496.87,0.0,744.1075,1956.2175,290.705,268.3175,0.0,466.1225,82.2575,61581.82,0.2038437642797825,0.1352746638537152,0.0438493860688105,0.3876884444142768,0.0124255421486406,16,0,8,2026,3,236,35,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_FR_h24_16,FR,France,2026-08-24 15:00:00+00:00,2026-08-25 15:00:00+00:00,24,45661.625,48047.4275,49163.95,47150.9725,34358.427500000005,37111.67,38700.2125,46082.85,41138.677187500005,5443.390918644973,41156.2852827381,49710.075,32714.285,10026.7025,7918.22,1696.7025,36764.1225,774.2625,0.0,643.1675,2018.3625,290.1725,244.73,0.0,461.6875,245.7825,61083.9125,0.164146369962795,0.1574051514791231,0.0435717014688605,0.369873614431623,0.0166818472867139,17,0,8,2026,3,236,35,0,-0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_FR_h24_17,FR,France,2026-08-24 16:00:00+00:00,2026-08-25 16:00:00+00:00,24,47291.735,46919.8675,48047.4275,48630.4125,37175.71,39245.8375,39802.76,47135.7975,41547.35208333333,5495.842770331966,41161.26752976191,49710.075,32714.285,7123.7625,8071.2775,1714.785,37170.5275,888.79,0.0,928.5625,2158.74,290.8025,181.0875,0.0,460.475,539.6925,59528.5025,0.1196697749955998,0.1643928889358505,0.0518625930494388,0.3408103538300834,0.0179725250101831,18,0,8,2026,3,236,35,0,-1.0,-1.8369701987210294e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_FR_h24_18,FR,France,2026-08-24 17:00:00+00:00,2026-08-25 17:00:00+00:00,24,47853.215,47171.1125,46919.8675,48531.865,39508.0875,41176.945,40919.5925,47681.32,41877.571875,5588.852443384231,41161.47773809524,49710.075,32714.285,4531.205,7670.5,1697.065,36822.2325,1590.305,0.0,1553.305,2368.1275,292.345,651.5775,0.0,458.42,1276.7575,58911.84,0.0769150140277404,0.159009886637389,0.0665644206665417,0.3074517363572416,0.0380548714825406,19,0,8,2026,3,236,35,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_FR_h24_19,FR,France,2026-08-24 18:00:00+00:00,2026-08-25 18:00:00+00:00,24,46123.6825,47215.945,47171.1125,49710.075,42668.3425,40727.1975,40093.5025,46041.0275,42129.196875,5690.950229393398,41158.70764880952,49710.075,32714.285,2056.9725,7006.7275,1420.905,37266.630000000005,2650.755,0.0,1807.9675,2629.885,292.5725,896.45,0.0,450.0975,1944.635,58423.5975,0.0352079055042784,0.1442504888542681,0.0759599321147589,0.2604261060781134,0.0607152786166582,20,0,8,2026,3,236,35,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_FR_h24_20,FR,France,2026-08-24 19:00:00+00:00,2026-08-25 19:00:00+00:00,24,45012.5025,45102.9925,47215.945,49163.95,44341.4725,40424.435,39701.0775,45252.1675,42311.52166666667,5714.128470459149,41153.12410714285,49710.075,32714.285,565.8,6331.1275,1199.6075,37721.7925,2829.6275,0.0,1537.1775,2638.5375,292.3675,84.86,0.0,450.93,2220.75,55872.5775,0.0101266135431106,0.1347840986931379,0.074736394611471,0.2248798616816988,0.0521631116803229,21,0,8,2026,3,236,35,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_FR_h24_21,FR,France,2026-08-24 20:00:00+00:00,2026-08-25 20:00:00+00:00,24,44829.9775,43708.69,45102.9925,48047.4275,45632.6275,40647.55,39960.065,45408.345,42448.365625,5706.291832091074,41143.93674107143,49710.075,32714.285,214.9425,6031.8225,1116.7625,37905.065,2863.35,0.0,1302.3925,2641.6375,288.285,35.32,0.0,462.1975,1438.1374999999998,54299.9125,0.003958431793053,0.1316500279811684,0.0726341870256236,0.2135517713771638,0.0533825906257215,22,0,8,2026,3,236,35,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_FR_h24_22,FR,France,2026-08-24 21:00:00+00:00,2026-08-25 21:00:00+00:00,24,43756.92,43513.0175,43708.69,46919.8675,47150.9725,39894.5025,39250.78,43945.4825,42567.76010416667,5696.944469277481,41132.6550297619,49710.075,32714.285,202.4575,5588.1,1105.9275,38007.9775,2671.975,0.0,1282.5725,2640.9475,282.2025,35.2675,0.0,462.515,972.0,53251.942500000005,0.0038018800910408,0.1257048510483913,0.0736784390541246,0.2084845543427828,0.0508383802149564,23,0,8,2026,3,236,35,0,-0.2588190451025215,0.965925826289068,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_FR_h24_23,FR,France,2026-08-24 22:00:00+00:00,2026-08-25 22:00:00+00:00,24,41274.75,42160.195,43513.0175,47171.1125,48630.4125,37676.74,37108.895,41266.2625,42662.16395833333,5669.425887544456,41122.02831845238,49710.075,32714.285,0.0,5108.75,980.8025,38208.52250000001,2136.295,0.0,765.505,2546.8975,291.945,35.345,0.0,463.24,234.66,50771.96250000001,0.0,0.1199392775097082,0.0652407812678109,0.1909301811999092,0.0427724258245877,0,1,8,2026,3,237,35,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,,,
LIVE_FR_h24_24,FR,France,2026-08-24 23:00:00+00:00,2026-08-25 23:00:00+00:00,24,39306.895,39745.925,42160.195,47215.945,48531.865,35925.4975,35303.509999999995,39375.5575,42748.38,5605.690308683101,41112.97869047619,49710.075,32714.285,0.0,4899.3275,624.1600000000001,38620.5175,1525.69,0.0,395.755,2487.48,295.605,35.395,0.0,462.4225,240.27,49586.622500000005,0.0,0.111390677999898,0.0581454201685142,0.1754974842257102,0.0314819788341099,1,1,8,2026,3,237,35,0,0.2588190451025207,0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,,,
LIVE_ES_h24_01,ES,Spain,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,24,23936.0,24213.0,25774.0,28710.0,25532.0,22702.0,24001.0,24287.0,24719.375,2582.040443769457,29006.279761904763,30126.0,21456.0,650.0,7915.0,0.0,6952.0,4558.0,0.0,896.0,562.0,455.0,15.0,20.0,256.0,1104.0,23383.0,0.0277979728862849,0.3384937775306846,0.0623529914895436,0.4481033229269127,0.1955694307830475,2,0,8,2026,3,236,35,0,0.4999999999999999,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_02,ES,Spain,2026-08-24 01:00:00+00:00,2026-08-25 01:00:00+00:00,24,23277.0,23289.0,24213.0,30126.0,25014.0,22046.0,23337.0,23650.0,24743.83333333333,2564.822812198012,29000.339285714286,30126.0,21456.0,653.0,7113.0,0.0,6951.0,4419.0,0.0,902.0,550.0,466.0,16.0,19.0,255.0,900.0,22244.0,0.0293562308937241,0.3197716238086675,0.0652760294910987,0.4353533537133609,0.1993796079841755,3,0,8,2026,3,236,35,0,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_03,ES,Spain,2026-08-24 02:00:00+00:00,2026-08-25 02:00:00+00:00,24,23110.0,22731.0,23289.0,29196.0,24991.0,21589.0,22757.0,23328.0,24772.375,2537.157872630806,28994.86904761905,30126.0,21456.0,651.0,6282.0,0.0,6956.0,4410.0,0.0,874.0,546.0,460.0,16.0,20.0,251.0,1043.0,21509.0,0.0302664001115811,0.292063787251848,0.0660188758194244,0.4097354595750616,0.2057743270258961,4,0,8,2026,3,236,35,0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_04,ES,Spain,2026-08-24 03:00:00+00:00,2026-08-25 03:00:00+00:00,24,23503.0,22440.0,22731.0,27410.0,25719.0,21456.0,22501.0,23468.0,24807.83333333333,2496.3524114834318,28989.58333333333,30126.0,21456.0,572.0,6018.0,0.0,6957.0,4278.0,0.0,770.0,542.0,461.0,16.0,20.0,251.0,1227.0,21112.0,0.0270935960591133,0.2850511557408109,0.0621447517999242,0.3961254262978401,0.2033914361500568,5,0,8,2026,3,236,35,0,0.9659258262890684,0.2588190451025207,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_05,ES,Spain,2026-08-24 04:00:00+00:00,2026-08-25 04:00:00+00:00,24,25672.0,22871.0,22440.0,25774.0,26865.0,21662.0,22980.0,25413.0,24866.791666666668,2429.563782266633,28986.029761904763,30126.0,21662.0,433.0,5844.0,0.0,6960.0,4116.0,0.0,820.0,536.0,466.0,15.0,18.0,251.0,1351.0,20810.0,0.0208073041806823,0.2808265257087938,0.0651609802979336,0.3891878904372897,0.1985103315713599,6,0,8,2026,3,236,35,0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_06,ES,Spain,2026-08-24 05:00:00+00:00,2026-08-25 05:00:00+00:00,24,27963.0,25158.0,22871.0,24213.0,27768.0,21884.0,23630.0,27638.0,25012.45833333333,2331.903551200551,28984.511904761905,30126.0,21884.0,327.0,6089.0,0.0,6964.0,5711.0,0.0,1119.0,558.0,463.0,15.0,16.0,251.0,1951.0,23464.0,0.0139362427548585,0.2595039209001022,0.071471189907944,0.3646437095124445,0.2440334128878281,7,0,8,2026,3,236,35,0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_07,ES,Spain,2026-08-24 06:00:00+00:00,2026-08-25 06:00:00+00:00,24,29158.0,27696.0,25158.0,23289.0,28710.0,22145.0,24246.0,28950.0,25254.625,2294.373814592392,28984.85714285714,30126.0,22145.0,433.0,6589.0,0.0,6962.0,6676.0,0.0,1320.0,585.0,457.0,18.0,12.0,243.0,2161.0,25456.0,0.0170097423004399,0.2588387806411062,0.0748350094280326,0.3686360779384035,0.2629635449402891,8,0,8,2026,3,236,35,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_08,ES,Spain,2026-08-24 07:00:00+00:00,2026-08-25 07:00:00+00:00,24,30025.0,29236.0,27696.0,22731.0,30126.0,22754.0,25248.0,30102.0,25550.08333333333,2332.771833578352,28986.559523809523,30126.0,22440.0,4323.0,6410.0,0.0,6955.0,6241.0,0.0,1070.0,610.0,452.0,19.0,12.0,234.0,1884.0,28210.0,0.1532435306628855,0.2272243885147111,0.0595533498759305,0.456043956043956,0.2219071251329316,9,0,8,2026,3,236,35,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_09,ES,Spain,2026-08-24 08:00:00+00:00,2026-08-25 08:00:00+00:00,24,30105.0,30510.0,29236.0,22440.0,29196.0,23293.0,26016.0,30894.0,25873.25,2462.220388009712,28988.98809523809,30510.0,22440.0,12280.0,6032.0,0.0,6953.0,4001.0,0.0,746.0,576.0,447.0,16.0,12.0,229.0,487.0,31779.0,0.3864187041757135,0.1898108813996664,0.0415997986091444,0.6318952767550898,0.1264042292079675,10,0,8,2026,3,236,35,0,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_10,ES,Spain,2026-08-24 09:00:00+00:00,2026-08-25 09:00:00+00:00,24,30109.0,30887.0,30510.0,22871.0,27410.0,23425.0,25865.0,31465.0,26189.666666666668,2600.295161618481,28988.946428571428,30887.0,22440.0,17099.0,6629.0,0.0,6949.0,3169.0,0.0,431.0,522.0,415.0,16.0,12.0,236.0,16.0,35494.0,0.4817433932495633,0.1867639601059334,0.0268496083845156,0.7070490787175298,0.0897334760804643,11,0,8,2026,3,236,35,0,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_11,ES,Spain,2026-08-24 10:00:00+00:00,2026-08-25 10:00:00+00:00,24,30279.0,31041.0,30887.0,25158.0,25774.0,24014.0,25853.0,32243.0,26507.0,2710.611562632776,28986.42261904762,31041.0,22440.0,19717.0,6392.0,0.0,6945.0,3150.0,0.0,470.0,487.0,376.0,13.0,15.0,238.0,0.0,37803.0,0.5215723619818533,0.1690871094886649,0.0253154511546702,0.7259212231833453,0.0836706081527921,12,0,8,2026,3,236,35,0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_12,ES,Spain,2026-08-24 11:00:00+00:00,2026-08-25 11:00:00+00:00,24,30734.0,31354.0,31041.0,27696.0,24213.0,24977.0,26253.0,33389.0,26812.83333333333,2828.612267936181,28981.130952380958,31354.0,22440.0,20386.0,5947.0,0.0,6945.0,3181.0,0.0,380.0,471.0,359.0,12.0,16.0,239.0,0.0,37936.0,0.5373787431463517,0.1567640236187262,0.0224325179249261,0.7260385913116828,0.0841680725432307,13,0,8,2026,3,236,35,0,-0.2588190451025208,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_13,ES,Spain,2026-08-24 12:00:00+00:00,2026-08-25 12:00:00+00:00,24,30673.0,31897.0,31354.0,29236.0,23289.0,25532.0,26268.0,34127.0,27101.166666666668,2981.8821699326977,28972.25,31897.0,22440.0,20264.0,7085.0,0.0,6945.0,3132.0,0.0,407.0,473.0,348.0,12.0,16.0,243.0,11.0,38936.0,0.5204438052188206,0.1819652763509348,0.0226011916991986,0.7339480172590919,0.0807478939798644,14,0,8,2026,3,236,35,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_14,ES,Spain,2026-08-24 13:00:00+00:00,2026-08-25 13:00:00+00:00,24,29790.0,31577.0,31897.0,30510.0,22731.0,25014.0,25699.0,33827.0,27353.041666666668,3096.670757571316,28957.071428571428,31897.0,22440.0,20073.0,7182.0,0.0,6943.0,2776.0,0.0,309.0,452.0,335.0,12.0,15.0,243.0,6.0,38346.0,0.5234705053982163,0.1872946330777656,0.0198456162311584,0.739346998383143,0.0727064100558076,15,0,8,2026,3,236,35,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_15,ES,Spain,2026-08-24 14:00:00+00:00,2026-08-25 14:00:00+00:00,24,29704.0,30649.0,31577.0,30887.0,22440.0,24991.0,25489.0,33627.0,27587.83333333333,3125.106463114064,28938.154761904763,31897.0,22440.0,19034.0,7787.0,0.0,6944.0,2695.0,0.0,261.0,442.0,334.0,15.0,16.0,247.0,0.0,37775.0,0.5038782263401721,0.2061416280608868,0.0186101919258769,0.7374718729318332,0.071740569159497,16,0,8,2026,3,236,35,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_16,ES,Spain,2026-08-24 15:00:00+00:00,2026-08-25 15:00:00+00:00,24,30609.0,30486.0,30649.0,31041.0,22871.0,25719.0,26084.0,34184.0,27816.791666666668,3127.871758451587,28919.45833333333,31897.0,22440.0,18415.0,8097.0,0.0,6949.0,2918.0,0.0,265.0,436.0,341.0,16.0,12.0,250.0,0.0,37699.0,0.4884744953447041,0.2147802328974243,0.0185946576832276,0.7308947186928035,0.0778269980636091,17,0,8,2026,3,236,35,0,-0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_17,ES,Spain,2026-08-24 16:00:00+00:00,2026-08-25 16:00:00+00:00,24,31485.0,30815.0,30486.0,31354.0,25158.0,26865.0,27328.0,34585.0,28029.125,3152.148009001536,28899.404761904763,31897.0,22440.0,17327.0,8589.0,0.0,6957.0,3418.0,0.0,314.0,447.0,341.0,16.0,15.0,250.0,0.0,37674.0,0.4599193077453947,0.2279821627647714,0.0201996071561288,0.7171524128045867,0.0911503954982215,18,0,8,2026,3,236,35,0,-1.0,-1.8369701987210294e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_18,ES,Spain,2026-08-24 17:00:00+00:00,2026-08-25 17:00:00+00:00,24,32234.0,31167.0,30815.0,31897.0,27696.0,27768.0,28498.0,34933.0,28208.375,3204.947205866497,28879.059523809523,31897.0,22440.0,14859.0,10779.0,0.0,6964.0,4374.0,0.0,421.0,483.0,358.0,15.0,19.0,245.0,14.0,38531.0,0.3856375386052789,0.2797487737146713,0.0234616282992914,0.6981391606758195,0.1139082816433521,19,0,8,2026,3,236,35,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_19,ES,Spain,2026-08-24 18:00:00+00:00,2026-08-25 18:00:00+00:00,24,32892.0,31561.0,31167.0,31577.0,29236.0,28710.0,29038.0,35279.0,28366.416666666668,3275.040682344976,28858.98809523809,31897.0,22440.0,9030.0,11701.0,0.0,6968.0,5780.0,0.0,730.0,536.0,410.0,18.0,16.0,242.0,567.0,35998.0,0.2508472692927385,0.3250458358797711,0.0351686204789154,0.6224512472915162,0.1610645035835324,20,0,8,2026,3,236,35,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_20,ES,Spain,2026-08-24 19:00:00+00:00,2026-08-25 19:00:00+00:00,24,33634.0,31714.0,31561.0,30649.0,30510.0,30126.0,29952.0,35692.0,28491.58333333333,3345.3911699097744,28837.76785714286,31897.0,22440.0,2468.0,11165.0,0.0,6972.0,8379.0,0.0,1754.0,596.0,453.0,22.0,16.0,244.0,1182.0,33251.0,0.0742233316291239,0.3357793750563893,0.0706745661784608,0.4943009232805028,0.2526540555171273,21,0,8,2026,3,236,35,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_21,ES,Spain,2026-08-24 20:00:00+00:00,2026-08-25 20:00:00+00:00,24,31410.0,32428.0,31714.0,30486.0,30887.0,29196.0,28457.0,33851.0,28587.5,3426.311402381152,28818.339285714286,32428.0,22440.0,437.0,10123.0,0.0,6972.0,10038.0,0.0,2283.0,641.0,451.0,26.0,16.0,246.0,1925.0,33158.0,0.0131793232402436,0.3052958562036311,0.0881838470354062,0.4202605706013632,0.3035164967730261,22,0,8,2026,3,236,35,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_22,ES,Spain,2026-08-24 21:00:00+00:00,2026-08-25 21:00:00+00:00,24,28968.0,30320.0,32428.0,30815.0,31041.0,27410.0,26738.0,31308.0,28634.33333333333,3442.633403896402,28797.321428571428,32428.0,22440.0,308.0,9851.0,0.0,6970.0,9450.0,0.0,1986.0,638.0,412.0,20.0,17.0,244.0,2072.0,31968.0,0.0096346346346346,0.3081519019019019,0.082082082082082,0.4127565065065065,0.2962337337337337,23,0,8,2026,3,236,35,0,-0.2588190451025215,0.965925826289068,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_ES_h24_23,ES,Spain,2026-08-24 22:00:00+00:00,2026-08-25 22:00:00+00:00,24,27369.0,27956.0,30320.0,31167.0,31354.0,25774.0,25104.0,29180.0,28657.08333333333,3435.9885093277044,28777.36904761905,32428.0,22440.0,304.0,10127.0,0.0,6970.0,6629.0,0.0,1685.0,604.0,395.0,20.0,20.0,246.0,1928.0,28928.0,0.0105088495575221,0.3500760508849557,0.0791274889380531,0.4533669800884956,0.2298465154867256,0,1,8,2026,3,237,35,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,,,
LIVE_ES_h24_24,ES,Spain,2026-08-24 23:00:00+00:00,2026-08-25 23:00:00+00:00,24,25926.0,26360.0,27956.0,31561.0,31897.0,24213.0,23690.0,27222.0,28681.5,3416.637719212846,28760.58333333333,32428.0,22440.0,272.0,10331.0,0.0,6972.0,5262.0,0.0,1214.0,555.0,402.0,20.0,19.0,246.0,1492.0,26785.0,0.010154937464999,0.3857009520253873,0.0660444278514093,0.4769087175658018,0.1971999253313421,1,1,8,2026,3,237,35,0,0.2588190451025207,0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,,,
LIVE_PT_h24_01,PT,Portugal,2026-08-24 00:00:00+00:00,2026-08-25 00:00:00+00:00,24,5031.7,4975.0,5258.3,5828.5,5471.7,4772.9,5044.0,5026.7,5108.525,542.9037397662485,5779.442857142857,6050.3,4311.4,0.0,2986.3,21.9,0.0,570.5,0.0,2.2,29.4,315.1,0.0,27.9,0.0,913.8,4867.1,0.0,0.6180682541965441,0.0064925725791539,0.6893016375254258,0.1172155903926362,1,0,8,2026,3,236,35,0,0.2588190451025207,0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_02,PT,Portugal,2026-08-24 01:00:00+00:00,2026-08-25 01:00:00+00:00,24,4833.8,4716.5,4975.0,6050.3,5344.5,4542.9,4807.8,4814.8,5106.175,544.5392845252846,5777.596428571429,6050.3,4311.4,0.0,3058.0,20.5,0.0,640.4,0.0,2.1,12.7,315.3,0.0,28.5,0.0,913.5,4991.0,0.0,0.6168102584652374,0.0029653376076938,0.6829493087557603,0.1283109597275095,2,0,8,2026,3,236,35,0,0.4999999999999999,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_03,PT,Portugal,2026-08-24 02:00:00+00:00,2026-08-25 02:00:00+00:00,24,4709.0,4538.7,4716.5,5897.7,5261.5,4403.8,4617.6,4672.5,5106.0,544.7288180529792,5775.952976190476,6050.3,4311.4,0.0,3095.8,19.6,0.0,592.1,0.0,2.1,13.3,315.9,0.0,26.7,0.0,922.9,4988.4,0.0,0.6245289070643895,0.0030871622163419,0.6909429877315373,0.118695373265977,3,0,8,2026,3,236,35,0,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_04,PT,Portugal,2026-08-24 03:00:00+00:00,2026-08-25 03:00:00+00:00,24,4630.5,4433.6,4538.7,5599.9,5202.4,4311.4,4538.4,4590.7,5107.241666666667,543.0901149634552,5774.530952380952,6050.3,4311.4,0.0,3248.2,24.1,0.0,579.1,0.0,2.1,12.7,318.7,0.0,27.7,0.0,905.7,5118.299999999999,0.0,0.6393333724088076,0.0028915850966141,0.7044917257683214,0.1131430357735967,4,0,8,2026,3,236,35,0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_05,PT,Portugal,2026-08-24 04:00:00+00:00,2026-08-25 04:00:00+00:00,24,4703.7,4393.3,4433.6,5258.3,5186.1,4321.1,4543.9,4665.4,5110.654166666666,538.1064764355551,5773.355952380953,6050.3,4321.1,0.0,3289.8,25.0,0.0,585.8,0.0,2.1,12.4,318.3,0.0,27.3,0.0,797.7,5058.400000000001,0.0,0.6553060256207496,0.0028665190574094,0.7210975802625336,0.115807369919342,5,0,8,2026,3,236,35,0,0.9659258262890684,0.2588190451025207,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_06,PT,Portugal,2026-08-24 05:00:00+00:00,2026-08-25 05:00:00+00:00,24,4946.8,4505.2,4393.3,4975.0,5547.9,4359.1,4621.5,4889.7,5118.325,527.5708938554919,5772.402380952381,6050.3,4343.7,0.0,3299.9,25.0,0.0,630.5,0.0,35.5,55.4,321.2,0.0,27.6,0.0,1075.9,5471.0,0.0,0.6077316761104004,0.0166148784500091,0.6830561140559313,0.1152440138914275,6,0,8,2026,3,236,35,0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_07,PT,Portugal,2026-08-24 06:00:00+00:00,2026-08-25 06:00:00+00:00,24,5255.0,4827.0,4505.2,4716.5,5828.5,4343.7,4648.5,5189.0,5137.820833333333,506.5200824201661,5772.029166666666,6050.3,4343.7,0.6,3361.2,25.0,0.0,651.9,0.0,82.4,212.4,319.3,0.0,26.3,0.0,2200.7,6879.8,8.721183755341725e-05,0.4921945405389691,0.0428500828512456,0.5815430681124452,0.0947556615017878,7,0,8,2026,3,236,35,0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_08,PT,Portugal,2026-08-24 07:00:00+00:00,2026-08-25 07:00:00+00:00,24,5838.2,5159.0,4827.0,4538.7,6050.3,4582.8,4841.1,5694.2,5171.791666666667,477.4508350893736,5771.850595238095,6050.3,4393.3,144.2,3596.7,25.0,0.0,606.0,0.0,195.3,225.5,317.8,0.0,26.4,0.0,1765.3,6902.2,0.0208918895424647,0.5247167569760366,0.0609660687896612,0.6526180058532063,0.0877980933615369,8,0,8,2026,3,236,35,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_09,PT,Portugal,2026-08-24 08:00:00+00:00,2026-08-25 08:00:00+00:00,24,6186.4,5763.5,5159.0,4433.6,5897.7,4947.4,5025.9,6056.5,5220.9875,474.94557794643487,5772.263095238095,6050.3,4393.3,686.6,3756.6,25.0,0.0,571.2,0.0,79.0,142.2,316.1,0.0,24.8,0.0,522.5,6124.000000000001,0.1121162638798171,0.617504898758981,0.0361201828870019,0.8173579359895492,0.0932723709993468,9,0,8,2026,3,236,35,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
LIVE_PT_h24_10,PT,Portugal,2026-08-24 09:00:00+00:00,2026-08-25 09:00:00+00:00,24,6341.5,6193.2,5763.5,4393.3,5599.9,5325.7,5041.6,6200.0,5272.895833333333,510.4927529862224,5773.0767857142855,6193.2,4393.3,1188.2,3901.5,25.0,0.0,640.8,0.0,12.7,123.3,318.7,0.0,26.8,0.0,17.9,6254.9,0.1899630689539401,0.6277478456889799,0.0217429535244368,0.8904059217573422,0.1024476810180818,10,0,8,2026,3,236,35,0,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,,,
