case_id,llm,shap_model,country_code,horizon,status,total_abs_shap,matched_abs_shap,feature_agreement,feature_agreement_pct,n_shap_features,n_mentioned,mentioned_features,unmentioned_features,direction_agreement,direction_agreement_pct,n_directional_claims,n_correct_direction,has_directional_claims,country_name,error_pct,error_tier
LIVE_DE_h24_07,gemma,LightGBM,DE,24,ok,19908.0462,1820.6716,0.0915,9.15,10,1,wind_onshore_mw_lag1h,month|lag_48h|is_weekend|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,1.0,100.0,1,1,True,Germany,1.5724428918678737,medium
LIVE_DE_h24_08,gemma,XGBoost,DE,24,ok,19489.157,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,1.0071763018766966,low
LIVE_DE_h24_08,gemma,LightGBM,DE,24,ok,19896.7416,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,1.0071763018766966,low
LIVE_DE_h24_09,gemma,XGBoost,DE,24,ok,19248.0616,2188.1958,0.1137,11.37,10,2,wind_onshore_mw_lag1h|lag_1h,month|lag_48h|is_weekend|rolling_mean_168h|hour_sin|week_of_year|dow_cos|month_cos,,,0,0,False,Germany,2.390278500925488,medium
LIVE_DE_h24_09,gemma,LightGBM,DE,24,ok,19898.8706,1824.6744,0.0917,9.17,10,1,wind_onshore_mw_lag1h,month|lag_48h|is_weekend|rolling_mean_168h|hour_sin|dow_cos|month_sin|year|rolling_max_24h,,,0,0,False,Germany,2.390278500925488,medium
LIVE_DE_h24_10,gemma,XGBoost,DE,24,ok,18908.4828,2580.7805,0.1365,13.65,10,2,is_weekend|lag_1h,month|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|hydro_pumped_mw_lag1h,,,0,0,False,Germany,3.6979105936584045,high
LIVE_DE_h24_10,gemma,LightGBM,DE,24,ok,19703.0454,2081.1209,0.1056,10.56,10,1,is_weekend,month|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,3.6979105936584045,high
LIVE_DE_h24_11,gemma,XGBoost,DE,24,ok,18897.6205,1595.0853,0.0844,8.44,10,1,wind_onshore_mw_lag1h,month|lag_48h|is_weekend|rolling_mean_168h|hour_sin|week_of_year|dow_cos|lag_1h|hydro_pumped_mw_lag1h,,,0,0,False,Germany,5.153200257081866,high
LIVE_DE_h24_11,gemma,LightGBM,DE,24,ok,19702.6289,1813.4955,0.092,9.2,10,1,wind_onshore_mw_lag1h,month|is_weekend|lag_48h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,5.153200257081866,high
LIVE_DE_h24_12,gemma,XGBoost,DE,24,ok,18932.748,10834.108,0.5722,57.22,10,3,month|wind_onshore_mw_lag1h|lag_1h,lag_48h|is_weekend|rolling_mean_168h|hour_sin|week_of_year|dow_cos|month_cos,,,0,0,False,Germany,3.5619296252296864,high
LIVE_DE_h24_12,gemma,LightGBM,DE,24,ok,19872.4918,10979.5744,0.5525,55.25,10,2,month|wind_onshore_mw_lag1h,is_weekend|lag_48h|rolling_mean_168h|hour_sin|dow_cos|rolling_max_24h|hydro_reservoir_mw_lag1h|month_sin,,,0,0,False,Germany,3.5619296252296864,high
LIVE_DE_h24_13,gemma,XGBoost,DE,24,ok,18933.8316,10838.0787,0.5724,57.24,10,3,month|wind_onshore_mw_lag1h|lag_1h,lag_48h|is_weekend|rolling_mean_168h|hour_sin|week_of_year|dow_cos|month_cos,,,0,0,False,Germany,3.7915941311406716,high
LIVE_DE_h24_13,gemma,LightGBM,DE,24,ok,19872.368,10979.5744,0.5525,55.25,10,2,month|wind_onshore_mw_lag1h,is_weekend|lag_48h|rolling_mean_168h|hour_sin|dow_cos|rolling_max_24h|hydro_reservoir_mw_lag1h|month_sin,,,0,0,False,Germany,3.7915941311406716,high
LIVE_DE_h24_14,gemma,XGBoost,DE,24,ok,19132.0533,4142.649,0.2165,21.65,10,3,is_weekend|wind_onshore_mw_lag1h|lag_1h,month|lag_48h|rolling_mean_168h|hour_sin|week_of_year|dow_cos|month_cos,,,0,0,False,Germany,2.13855027441671,medium
LIVE_DE_h24_14,gemma,LightGBM,DE,24,ok,19974.2358,3810.8009,0.1908,19.08,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_48h|rolling_mean_168h|hour_sin|dow_cos|rolling_max_24h|month_sin|year,,,0,0,False,Germany,2.13855027441671,medium
LIVE_DE_h24_15,gemma,XGBoost,DE,24,ok,19350.3837,2040.1613,0.1054,10.54,10,1,is_weekend,month|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|month_cos,,,0,0,False,Germany,2.656610322131484,medium
LIVE_DE_h24_15,gemma,LightGBM,DE,24,ok,20064.3543,1995.446,0.0995,9.95,10,1,is_weekend,month|lag_48h|wind_onshore_mw_lag1h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|rolling_max_24h|month_sin,,,0,0,False,Germany,2.656610322131484,medium
LIVE_DE_h24_16,gemma,XGBoost,DE,24,ok,19240.9893,4227.2769,0.2197,21.97,10,3,is_weekend|wind_onshore_mw_lag1h|lag_1h,month|lag_48h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|month_cos,,,0,0,False,Germany,1.1452748098681207,low
LIVE_DE_h24_16,gemma,LightGBM,DE,24,ok,19834.6479,3780.8808,0.1906,19.06,10,2,is_weekend|wind_onshore_mw_lag1h,month|lag_48h|rolling_mean_168h|hour_sin|dow_cos|hydro_reservoir_mw_lag1h|month_sin|year,,,0,0,False,Germany,1.1452748098681207,low
LIVE_DE_h24_17,gemma,XGBoost,DE,24,ok,19449.01,0.0,0.0,0.0,10,0,,month|lag_48h|is_weekend|wind_onshore_mw_lag1h|rolling_mean_168h|week_of_year|hour_sin|dow_cos|lag_1h|hydro_reservoir_mw_lag1h,,,0,0,False,Germany,0.9669867185898505,low
